# Snuffler Markers File Version 0.2
phase: 2018-05-06 07:50:39.840  0 XL.MG04..HHZ    FuqXmYPHyIuYn6v3aIGIL7Z3VZ0= 2018-05-06   07:50:36.530 P        None False
phase: 2018-05-06 07:50:39.920  0 XL.MG03..HHZ    FuqXmYPHyIuYn6v3aIGIL7Z3VZ0= 2018-05-06   07:50:36.530 P        None False
phase: 2018-05-06 07:50:41.260  0 XL.MG05..HHZ    FuqXmYPHyIuYn6v3aIGIL7Z3VZ0= 2018-05-06   07:50:36.530 P        None False
phase: 2018-05-06 07:50:42.150  0 XL.MG08..HHZ    FuqXmYPHyIuYn6v3aIGIL7Z3VZ0= 2018-05-06   07:50:36.530 P        None False
phase: 2018-05-06 07:50:42.490  0 XL.MG04..HHZ    FuqXmYPHyIuYn6v3aIGIL7Z3VZ0= 2018-05-06   07:50:36.530 S        None False
phase: 2018-05-06 07:50:42.630  0 XL.MG03..HHZ    FuqXmYPHyIuYn6v3aIGIL7Z3VZ0= 2018-05-06   07:50:36.530 S        None False
phase: 2018-05-06 07:50:43.720  0 XL.MG02..HHZ    FuqXmYPHyIuYn6v3aIGIL7Z3VZ0= 2018-05-06   07:50:36.530 P        None False
phase: 2018-05-06 07:50:44.940  0 XL.MG05..HHZ    FuqXmYPHyIuYn6v3aIGIL7Z3VZ0= 2018-05-06   07:50:36.530 S        None False
phase: 2018-05-06 07:50:46.331  0 XL.MG08..HHZ    FuqXmYPHyIuYn6v3aIGIL7Z3VZ0= 2018-05-06   07:50:36.530 S        None False
phase: 2018-05-06 07:50:46.679  0 XL.MG07..HHZ    FuqXmYPHyIuYn6v3aIGIL7Z3VZ0= 2018-05-06   07:50:36.530 S        None False
phase: 2018-05-06 07:50:48.910  0 XL.MG02..HHZ    FuqXmYPHyIuYn6v3aIGIL7Z3VZ0= 2018-05-06   07:50:36.530 S        None False
event: 2018-05-06 14:12:14.123  0 aNqavhgjKgn6NFBwCOtaQgH28Ik=      56.0323     -120.581       1140.0 1.54 None  20180506141214 None
phase: 2018-05-06 14:12:15.210  0 XL.MG01..HHZ    aNqavhgjKgn6NFBwCOtaQgH28Ik= 2018-05-06   14:12:14.123 P        None False
phase: 2018-05-06 14:12:17.350  0 XL.MG04..HHZ    aNqavhgjKgn6NFBwCOtaQgH28Ik= 2018-05-06   14:12:14.123 P        None False
phase: 2018-05-06 14:12:17.610  0 XL.MG03..HHZ    aNqavhgjKgn6NFBwCOtaQgH28Ik= 2018-05-06   14:12:14.123 P        None False
phase: 2018-05-06 14:12:18.810  0 XL.MG05..HHZ    aNqavhgjKgn6NFBwCOtaQgH28Ik= 2018-05-06   14:12:14.123 P        None False
phase: 2018-05-06 14:12:19.950  0 XL.MG08..HHZ    aNqavhgjKgn6NFBwCOtaQgH28Ik= 2018-05-06   14:12:14.123 P        None False
phase: 2018-05-06 14:12:20.190  0 XL.MG03..HHZ    aNqavhgjKgn6NFBwCOtaQgH28Ik= 2018-05-06   14:12:14.123 S        None False
phase: 2018-05-06 14:12:20.360  0 XL.MG04..HHZ    aNqavhgjKgn6NFBwCOtaQgH28Ik= 2018-05-06   14:12:14.123 S        None False
phase: 2018-05-06 14:12:21.370  0 XL.MG02..HHZ    aNqavhgjKgn6NFBwCOtaQgH28Ik= 2018-05-06   14:12:14.123 P        None False
phase: 2018-05-06 14:12:22.420  0 XL.MG05..HHZ    aNqavhgjKgn6NFBwCOtaQgH28Ik= 2018-05-06   14:12:14.123 S        None False
phase: 2018-05-06 14:12:23.931  0 XL.MG08..HHZ    aNqavhgjKgn6NFBwCOtaQgH28Ik= 2018-05-06   14:12:14.123 S        None False
phase: 2018-05-06 14:12:24.255  0 XL.MG07..HHZ    aNqavhgjKgn6NFBwCOtaQgH28Ik= 2018-05-06   14:12:14.123 S        None False
phase: 2018-05-06 14:12:26.294  0 XL.MG02..HHZ    aNqavhgjKgn6NFBwCOtaQgH28Ik= 2018-05-06   14:12:14.123 S        None False
event: 2018-05-07 02:44:02.235  0 ZDjLHT5efMahq2LLvyPLujC5QeA=      56.0318    -120.5763       1430.0 2.22 None  20180507024402 None
phase: 2018-05-07 02:44:03.402  0 XL.MG01..HHZ    ZDjLHT5efMahq2LLvyPLujC5QeA= 2018-05-07   02:44:02.235 P        None False
phase: 2018-05-07 02:44:04.435  0 XL.MG01..HHZ    ZDjLHT5efMahq2LLvyPLujC5QeA= 2018-05-07   02:44:02.235 S        None False
phase: 2018-05-07 02:44:05.400  0 XL.MG04..HHZ    ZDjLHT5efMahq2LLvyPLujC5QeA= 2018-05-07   02:44:02.235 P        None False
phase: 2018-05-07 02:44:05.617  0 XL.MG03..HHZ    ZDjLHT5efMahq2LLvyPLujC5QeA= 2018-05-07   02:44:02.235 P        None False
phase: 2018-05-07 02:44:06.808  0 XL.MG05..HHZ    ZDjLHT5efMahq2LLvyPLujC5QeA= 2018-05-07   02:44:02.235 P        None False
phase: 2018-05-07 02:44:07.759  0 XL.MG08..HHZ    ZDjLHT5efMahq2LLvyPLujC5QeA= 2018-05-07   02:44:02.235 P        None False
phase: 2018-05-07 02:44:08.077  0 CN.NBC7..HHZ    ZDjLHT5efMahq2LLvyPLujC5QeA= 2018-05-07   02:44:02.235 P        None False
phase: 2018-05-07 02:44:08.133  0 XL.MG03..HHZ    ZDjLHT5efMahq2LLvyPLujC5QeA= 2018-05-07   02:44:02.235 S        None False
phase: 2018-05-07 02:44:08.200  0 XL.MG07..HHZ    ZDjLHT5efMahq2LLvyPLujC5QeA= 2018-05-07   02:44:02.235 P        None False
phase: 2018-05-07 02:44:08.268  0 XL.MG04..HHZ    ZDjLHT5efMahq2LLvyPLujC5QeA= 2018-05-07   02:44:02.235 S        None False
phase: 2018-05-07 02:44:08.880  0 XL.MG02..HHZ    ZDjLHT5efMahq2LLvyPLujC5QeA= 2018-05-07   02:44:02.235 P        None False
phase: 2018-05-07 02:44:08.880  0 XL.MG09..HHZ    ZDjLHT5efMahq2LLvyPLujC5QeA= 2018-05-07   02:44:02.235 P        None False
phase: 2018-05-07 02:44:09.551  0 CN.NBC4..HHZ    ZDjLHT5efMahq2LLvyPLujC5QeA= 2018-05-07   02:44:02.235 P        None False
phase: 2018-05-07 02:44:10.436  0 XL.MG05..HHZ    ZDjLHT5efMahq2LLvyPLujC5QeA= 2018-05-07   02:44:02.235 S        None False
phase: 2018-05-07 02:44:11.906  0 XL.MG08..HHZ    ZDjLHT5efMahq2LLvyPLujC5QeA= 2018-05-07   02:44:02.235 S        None False
phase: 2018-05-07 02:44:12.312  0 XL.MG07..HHZ    ZDjLHT5efMahq2LLvyPLujC5QeA= 2018-05-07   02:44:02.235 S        None False
phase: 2018-05-07 02:44:12.502  0 CN.NBC7..HHZ    ZDjLHT5efMahq2LLvyPLujC5QeA= 2018-05-07   02:44:02.235 S        None False
phase: 2018-05-07 02:44:13.404  0 XL.MG09..HHZ    ZDjLHT5efMahq2LLvyPLujC5QeA= 2018-05-07   02:44:02.235 S        None False
phase: 2018-05-07 02:44:14.440  0 XL.MG02..HHZ    ZDjLHT5efMahq2LLvyPLujC5QeA= 2018-05-07   02:44:02.235 S        None False
phase: 2018-05-07 02:44:14.613  0 CN.NBC4..HHZ    ZDjLHT5efMahq2LLvyPLujC5QeA= 2018-05-07   02:44:02.235 S        None False
event: 2018-05-07 05:57:30.294  0 HZ2lO5ULpDj1dwCFCYJpQawONQk=      56.0371    -120.5763       2000.0 2.18 None  20180507055730 None
phase: 2018-05-07 05:57:31.485  0 XL.MG01..HHZ    HZ2lO5ULpDj1dwCFCYJpQawONQk= 2018-05-07   05:57:30.294 P        None False
phase: 2018-05-07 05:57:32.523  0 XL.MG01..HHZ    HZ2lO5ULpDj1dwCFCYJpQawONQk= 2018-05-07   05:57:30.294 S        None False
phase: 2018-05-07 05:57:33.531  0 XL.MG04..HHZ    HZ2lO5ULpDj1dwCFCYJpQawONQk= 2018-05-07   05:57:30.294 P        None False
phase: 2018-05-07 05:57:33.662  0 XL.MG03..HHZ    HZ2lO5ULpDj1dwCFCYJpQawONQk= 2018-05-07   05:57:30.294 P        None False
phase: 2018-05-07 05:57:34.884  0 XL.MG05..HHZ    HZ2lO5ULpDj1dwCFCYJpQawONQk= 2018-05-07   05:57:30.294 P        None False
phase: 2018-05-07 05:57:35.810  0 XL.MG08..HHZ    HZ2lO5ULpDj1dwCFCYJpQawONQk= 2018-05-07   05:57:30.294 P        None False
phase: 2018-05-07 05:57:36.062  0 XL.MG04..HHZ    HZ2lO5ULpDj1dwCFCYJpQawONQk= 2018-05-07   05:57:30.294 S        None False
phase: 2018-05-07 05:57:36.120  0 CN.NBC7..HHZ    HZ2lO5ULpDj1dwCFCYJpQawONQk= 2018-05-07   05:57:30.294 P        None False
phase: 2018-05-07 05:57:36.193  0 XL.MG03..HHZ    HZ2lO5ULpDj1dwCFCYJpQawONQk= 2018-05-07   05:57:30.294 S        None False
phase: 2018-05-07 05:57:36.400  0 XL.MG07..HHZ    HZ2lO5ULpDj1dwCFCYJpQawONQk= 2018-05-07   05:57:30.294 P        None False
phase: 2018-05-07 05:57:36.870  0 XL.MG09..HHZ    HZ2lO5ULpDj1dwCFCYJpQawONQk= 2018-05-07   05:57:30.294 P        None False
phase: 2018-05-07 05:57:36.940  0 XL.MG02..HHZ    HZ2lO5ULpDj1dwCFCYJpQawONQk= 2018-05-07   05:57:30.294 P        None False
phase: 2018-05-07 05:57:37.880  0 CN.NBC4..HHZ    HZ2lO5ULpDj1dwCFCYJpQawONQk= 2018-05-07   05:57:30.294 P        None False
phase: 2018-05-07 05:57:38.530  0 XL.MG05..HHZ    HZ2lO5ULpDj1dwCFCYJpQawONQk= 2018-05-07   05:57:30.294 S        None False
phase: 2018-05-07 05:57:40.003  0 XL.MG08..HHZ    HZ2lO5ULpDj1dwCFCYJpQawONQk= 2018-05-07   05:57:30.294 S        None False
phase: 2018-05-07 05:57:40.375  0 XL.MG07..HHZ    HZ2lO5ULpDj1dwCFCYJpQawONQk= 2018-05-07   05:57:30.294 S        None False
phase: 2018-05-07 05:57:40.557  0 CN.NBC7..HHZ    HZ2lO5ULpDj1dwCFCYJpQawONQk= 2018-05-07   05:57:30.294 S        None False
phase: 2018-05-07 05:57:41.898  0 XL.MG09..HHZ    HZ2lO5ULpDj1dwCFCYJpQawONQk= 2018-05-07   05:57:30.294 S        None False
phase: 2018-05-07 05:57:42.510  0 XL.MG02..HHZ    HZ2lO5ULpDj1dwCFCYJpQawONQk= 2018-05-07   05:57:30.294 S        None False
phase: 2018-05-07 05:57:43.150  0 CN.NBC4..HHZ    HZ2lO5ULpDj1dwCFCYJpQawONQk= 2018-05-07   05:57:30.294 S        None False
event: 2018-05-07 07:18:45.728  0 zzQIvvcaOTyGTVRZy8N5NmaLxhU=      56.0323    -120.5734       1140.0 1.14 None  20180507071845 None
phase: 2018-05-07 07:18:46.874  0 XL.MG01..HHZ    zzQIvvcaOTyGTVRZy8N5NmaLxhU= 2018-05-07   07:18:45.728 P        None False
phase: 2018-05-07 07:18:48.900  0 XL.MG04..HHZ    zzQIvvcaOTyGTVRZy8N5NmaLxhU= 2018-05-07   07:18:45.728 P        None False
phase: 2018-05-07 07:18:49.080  0 XL.MG03..HHZ    zzQIvvcaOTyGTVRZy8N5NmaLxhU= 2018-05-07   07:18:45.728 P        None False
phase: 2018-05-07 07:18:50.340  0 XL.MG05..HHZ    zzQIvvcaOTyGTVRZy8N5NmaLxhU= 2018-05-07   07:18:45.728 P        None False
phase: 2018-05-07 07:18:51.710  0 XL.MG08..HHZ    zzQIvvcaOTyGTVRZy8N5NmaLxhU= 2018-05-07   07:18:45.728 P        None False
phase: 2018-05-07 07:18:51.720  0 XL.MG03..HHZ    zzQIvvcaOTyGTVRZy8N5NmaLxhU= 2018-05-07   07:18:45.728 S        None False
phase: 2018-05-07 07:18:51.860  0 XL.MG04..HHZ    zzQIvvcaOTyGTVRZy8N5NmaLxhU= 2018-05-07   07:18:45.728 S        None False
phase: 2018-05-07 07:18:52.510  0 XL.MG09..HHZ    zzQIvvcaOTyGTVRZy8N5NmaLxhU= 2018-05-07   07:18:45.728 P        None False
phase: 2018-05-07 07:18:52.560  0 XL.MG02..HHZ    zzQIvvcaOTyGTVRZy8N5NmaLxhU= 2018-05-07   07:18:45.728 P        None False
phase: 2018-05-07 07:18:53.930  0 XL.MG05..HHZ    zzQIvvcaOTyGTVRZy8N5NmaLxhU= 2018-05-07   07:18:45.728 S        None False
phase: 2018-05-07 07:18:55.660  0 XL.MG08..HHZ    zzQIvvcaOTyGTVRZy8N5NmaLxhU= 2018-05-07   07:18:45.728 S        None False
phase: 2018-05-07 07:18:55.769  0 XL.MG07..HHZ    zzQIvvcaOTyGTVRZy8N5NmaLxhU= 2018-05-07   07:18:45.728 S        None False
phase: 2018-05-07 07:18:57.870  0 XL.MG02..HHZ    zzQIvvcaOTyGTVRZy8N5NmaLxhU= 2018-05-07   07:18:45.728 S        None False
event: 2018-05-08 17:18:19.041  0 p7WGNqlB6EpgwQBEv-yh1_9viF0=      56.0286     -120.548       1430.0 2.22 None  20180508171819 None
phase: 2018-05-08 17:18:20.239  0 XL.MG01..HHZ    p7WGNqlB6EpgwQBEv-yh1_9viF0= 2018-05-08   17:18:19.041 P        None False
phase: 2018-05-08 17:18:21.412  0 XL.MG01..HHZ    p7WGNqlB6EpgwQBEv-yh1_9viF0= 2018-05-08   17:18:19.041 S        None False
phase: 2018-05-08 17:18:22.017  0 XL.MG04..HHZ    p7WGNqlB6EpgwQBEv-yh1_9viF0= 2018-05-08   17:18:19.041 P        None False
phase: 2018-05-08 17:18:22.223  0 XL.MG03..HHZ    p7WGNqlB6EpgwQBEv-yh1_9viF0= 2018-05-08   17:18:19.041 P        None False
phase: 2018-05-08 17:18:23.409  0 XL.MG05..HHZ    p7WGNqlB6EpgwQBEv-yh1_9viF0= 2018-05-08   17:18:19.041 P        None False
phase: 2018-05-08 17:18:24.319  0 XL.MG04..HHZ    p7WGNqlB6EpgwQBEv-yh1_9viF0= 2018-05-08   17:18:19.041 S        None False
phase: 2018-05-08 17:18:24.601  0 XL.MG08..HHZ    p7WGNqlB6EpgwQBEv-yh1_9viF0= 2018-05-08   17:18:19.041 P        None False
phase: 2018-05-08 17:18:24.665  0 XL.MG03..HHZ    p7WGNqlB6EpgwQBEv-yh1_9viF0= 2018-05-08   17:18:19.041 S        None False
phase: 2018-05-08 17:18:24.698  0 XL.MG07..HHZ    p7WGNqlB6EpgwQBEv-yh1_9viF0= 2018-05-08   17:18:19.041 P        None False
phase: 2018-05-08 17:18:24.897  0 CN.NBC7..HHZ    p7WGNqlB6EpgwQBEv-yh1_9viF0= 2018-05-08   17:18:19.041 P        None False
phase: 2018-05-08 17:18:25.589  0 XL.MG02..HHZ    p7WGNqlB6EpgwQBEv-yh1_9viF0= 2018-05-08   17:18:19.041 P        None False
phase: 2018-05-08 17:18:25.730  0 XL.MG09..HHZ    p7WGNqlB6EpgwQBEv-yh1_9viF0= 2018-05-08   17:18:19.041 P        None False
phase: 2018-05-08 17:18:26.476  0 CN.NBC4..HHZ    p7WGNqlB6EpgwQBEv-yh1_9viF0= 2018-05-08   17:18:19.041 P        None False
phase: 2018-05-08 17:18:26.945  0 XL.MG05..HHZ    p7WGNqlB6EpgwQBEv-yh1_9viF0= 2018-05-08   17:18:19.041 S        None False
phase: 2018-05-08 17:18:28.827  0 XL.MG08..HHZ    p7WGNqlB6EpgwQBEv-yh1_9viF0= 2018-05-08   17:18:19.041 S        None False
phase: 2018-05-08 17:18:28.943  0 XL.MG07..HHZ    p7WGNqlB6EpgwQBEv-yh1_9viF0= 2018-05-08   17:18:19.041 S        None False
phase: 2018-05-08 17:18:29.341  0 CN.NBC7..HHZ    p7WGNqlB6EpgwQBEv-yh1_9viF0= 2018-05-08   17:18:19.041 S        None False
phase: 2018-05-08 17:18:29.539  0 XL.MG02..HHZ    p7WGNqlB6EpgwQBEv-yh1_9viF0= 2018-05-08   17:18:19.041 S        None False
phase: 2018-05-08 17:18:30.569  0 XL.MG09..HHZ    p7WGNqlB6EpgwQBEv-yh1_9viF0= 2018-05-08   17:18:19.041 S        None False
phase: 2018-05-08 17:18:31.668  0 CN.NBC4..HHZ    p7WGNqlB6EpgwQBEv-yh1_9viF0= 2018-05-08   17:18:19.041 S        None False
phase: 2018-05-08 17:18:58.455  0 CN.NBC8..HHZ    p7WGNqlB6EpgwQBEv-yh1_9viF0= 2018-05-08   17:18:19.041 S        None False
phase: 2018-05-08 17:19:18.711  0 CN.NBC5..HHZ    p7WGNqlB6EpgwQBEv-yh1_9viF0= 2018-05-08   17:18:19.041 S        None False
event: 2018-05-09 00:34:45.786  0 qp8s8O63ey4ecjeUKHF26lfza3U=      56.0323    -120.5583       1140.0 1.51 None  20180509003445 None
phase: 2018-05-09 00:34:47.010  0 XL.MG01..HHZ    qp8s8O63ey4ecjeUKHF26lfza3U= 2018-05-09   00:34:45.786 P        None False
phase: 2018-05-09 00:34:48.860  0 XL.MG04..HHZ    qp8s8O63ey4ecjeUKHF26lfza3U= 2018-05-09   00:34:45.786 P        None False
phase: 2018-05-09 00:34:50.240  0 XL.MG05..HHZ    qp8s8O63ey4ecjeUKHF26lfza3U= 2018-05-09   00:34:45.786 P        None False
phase: 2018-05-09 00:34:51.464  0 XL.MG03..HHZ    qp8s8O63ey4ecjeUKHF26lfza3U= 2018-05-09   00:34:45.786 S        None False
phase: 2018-05-09 00:34:51.570  0 XL.MG08..HHZ    qp8s8O63ey4ecjeUKHF26lfza3U= 2018-05-09   00:34:45.786 P        None False
phase: 2018-05-09 00:34:51.610  0 XL.MG04..HHZ    qp8s8O63ey4ecjeUKHF26lfza3U= 2018-05-09   00:34:45.786 S        None False
phase: 2018-05-09 00:34:52.760  0 XL.MG02..HHZ    qp8s8O63ey4ecjeUKHF26lfza3U= 2018-05-09   00:34:45.786 P        None False
phase: 2018-05-09 00:34:53.560  0 XL.MG09..HHZ    qp8s8O63ey4ecjeUKHF26lfza3U= 2018-05-09   00:34:45.786 P        None False
phase: 2018-05-09 00:34:53.800  0 XL.MG05..HHZ    qp8s8O63ey4ecjeUKHF26lfza3U= 2018-05-09   00:34:45.786 S        None False
phase: 2018-05-09 00:34:55.832  0 XL.MG08..HHZ    qp8s8O63ey4ecjeUKHF26lfza3U= 2018-05-09   00:34:45.786 S        None False
phase: 2018-05-09 00:34:56.160  0 XL.MG07..HHZ    qp8s8O63ey4ecjeUKHF26lfza3U= 2018-05-09   00:34:45.786 S        None False
phase: 2018-05-09 00:34:57.440  0 XL.MG09..HHZ    qp8s8O63ey4ecjeUKHF26lfza3U= 2018-05-09   00:34:45.786 S        None False
phase: 2018-05-09 00:34:57.630  0 XL.MG02..HHZ    qp8s8O63ey4ecjeUKHF26lfza3U= 2018-05-09   00:34:45.786 S        None False
event: 2018-05-09 04:35:16.596  0 VctZcnVsb2JbXN9UYcKsQf2hDfc=       56.035    -120.5593       2000.0 1.62 None  20180509043516 None
phase: 2018-05-09 04:35:17.730  0 XL.MG01..HHZ    VctZcnVsb2JbXN9UYcKsQf2hDfc= 2018-05-09   04:35:16.596 P        None False
phase: 2018-05-09 04:35:19.340  0 XL.MG01..HHZ    VctZcnVsb2JbXN9UYcKsQf2hDfc= 2018-05-09   04:35:16.596 S        None False
phase: 2018-05-09 04:35:19.622  0 XL.MG04..HHZ    VctZcnVsb2JbXN9UYcKsQf2hDfc= 2018-05-09   04:35:16.596 P        None False
phase: 2018-05-09 04:35:19.930  0 XL.MG03..HHZ    VctZcnVsb2JbXN9UYcKsQf2hDfc= 2018-05-09   04:35:16.596 P        None False
phase: 2018-05-09 04:35:21.095  0 XL.MG05..HHZ    VctZcnVsb2JbXN9UYcKsQf2hDfc= 2018-05-09   04:35:16.596 P        None False
phase: 2018-05-09 04:35:21.886  0 XL.MG04..HHZ    VctZcnVsb2JbXN9UYcKsQf2hDfc= 2018-05-09   04:35:16.596 S        None False
phase: 2018-05-09 04:35:22.292  0 XL.MG03..HHZ    VctZcnVsb2JbXN9UYcKsQf2hDfc= 2018-05-09   04:35:16.596 S        None False
phase: 2018-05-09 04:35:22.330  0 XL.MG08..HHZ    VctZcnVsb2JbXN9UYcKsQf2hDfc= 2018-05-09   04:35:16.596 P        None False
phase: 2018-05-09 04:35:22.590  0 XL.MG07..HHZ    VctZcnVsb2JbXN9UYcKsQf2hDfc= 2018-05-09   04:35:16.596 P        None False
phase: 2018-05-09 04:35:23.350  0 XL.MG09..HHZ    VctZcnVsb2JbXN9UYcKsQf2hDfc= 2018-05-09   04:35:16.596 P        None False
phase: 2018-05-09 04:35:23.490  0 XL.MG02..HHZ    VctZcnVsb2JbXN9UYcKsQf2hDfc= 2018-05-09   04:35:16.596 P        None False
phase: 2018-05-09 04:35:24.550  0 XL.MG05..HHZ    VctZcnVsb2JbXN9UYcKsQf2hDfc= 2018-05-09   04:35:16.596 S        None False
phase: 2018-05-09 04:35:26.414  0 XL.MG08..HHZ    VctZcnVsb2JbXN9UYcKsQf2hDfc= 2018-05-09   04:35:16.596 S        None False
phase: 2018-05-09 04:35:26.521  0 XL.MG07..HHZ    VctZcnVsb2JbXN9UYcKsQf2hDfc= 2018-05-09   04:35:16.596 S        None False
phase: 2018-05-09 04:35:28.390  0 XL.MG02..HHZ    VctZcnVsb2JbXN9UYcKsQf2hDfc= 2018-05-09   04:35:16.596 S        None False
event: 2018-05-09 09:39:59.351  0 k242mSn0ddxuzjC-ff2C3LUH3oQ=      56.0315    -120.5456       2150.0  2.0 None  20180509093959 None
phase: 2018-05-09 09:40:00.492  0 XL.MG01..HHZ    k242mSn0ddxuzjC-ff2C3LUH3oQ= 2018-05-09   09:39:59.351 P        None False
phase: 2018-05-09 09:40:01.726  0 XL.MG01..HHZ    k242mSn0ddxuzjC-ff2C3LUH3oQ= 2018-05-09   09:39:59.351 S        None False
phase: 2018-05-09 09:40:02.200  0 XL.MG04..HHZ    k242mSn0ddxuzjC-ff2C3LUH3oQ= 2018-05-09   09:39:59.351 P        None False
phase: 2018-05-09 09:40:02.564  0 XL.MG03..HHZ    k242mSn0ddxuzjC-ff2C3LUH3oQ= 2018-05-09   09:39:59.351 P        None False
phase: 2018-05-09 09:40:03.660  0 XL.MG05..HHZ    k242mSn0ddxuzjC-ff2C3LUH3oQ= 2018-05-09   09:39:59.351 P        None False
phase: 2018-05-09 09:40:04.737  0 XL.MG04..HHZ    k242mSn0ddxuzjC-ff2C3LUH3oQ= 2018-05-09   09:39:59.351 S        None False
phase: 2018-05-09 09:40:04.910  0 XL.MG03..HHZ    k242mSn0ddxuzjC-ff2C3LUH3oQ= 2018-05-09   09:39:59.351 S        None False
phase: 2018-05-09 09:40:04.923  0 XL.MG08..HHZ    k242mSn0ddxuzjC-ff2C3LUH3oQ= 2018-05-09   09:39:59.351 P        None False
phase: 2018-05-09 09:40:05.133  0 CN.NBC7..HHZ    k242mSn0ddxuzjC-ff2C3LUH3oQ= 2018-05-09   09:39:59.351 P        None False
phase: 2018-05-09 09:40:05.215  0 XL.MG07..HHZ    k242mSn0ddxuzjC-ff2C3LUH3oQ= 2018-05-09   09:39:59.351 P        None False
phase: 2018-05-09 09:40:05.840  0 XL.MG02..HHZ    k242mSn0ddxuzjC-ff2C3LUH3oQ= 2018-05-09   09:39:59.351 P        None False
phase: 2018-05-09 09:40:06.490  0 CN.NBC4..HHZ    k242mSn0ddxuzjC-ff2C3LUH3oQ= 2018-05-09   09:39:59.351 P        None False
phase: 2018-05-09 09:40:07.072  0 XL.MG05..HHZ    k242mSn0ddxuzjC-ff2C3LUH3oQ= 2018-05-09   09:39:59.351 S        None False
phase: 2018-05-09 09:40:09.104  0 XL.MG08..HHZ    k242mSn0ddxuzjC-ff2C3LUH3oQ= 2018-05-09   09:39:59.351 S        None False
phase: 2018-05-09 09:40:09.144  0 XL.MG07..HHZ    k242mSn0ddxuzjC-ff2C3LUH3oQ= 2018-05-09   09:39:59.351 S        None False
phase: 2018-05-09 09:40:09.577  0 CN.NBC7..HHZ    k242mSn0ddxuzjC-ff2C3LUH3oQ= 2018-05-09   09:39:59.351 S        None False
phase: 2018-05-09 09:40:10.625  0 XL.MG02..HHZ    k242mSn0ddxuzjC-ff2C3LUH3oQ= 2018-05-09   09:39:59.351 S        None False
phase: 2018-05-09 09:40:11.991  0 CN.NBC4..HHZ    k242mSn0ddxuzjC-ff2C3LUH3oQ= 2018-05-09   09:39:59.351 S        None False
phase: 2018-05-09 09:40:23.318  0 CN.NBC8..HHZ    k242mSn0ddxuzjC-ff2C3LUH3oQ= 2018-05-09   09:39:59.351 P        None False
phase: 2018-05-09 09:40:34.340  0 CN.NBC5..HHZ    k242mSn0ddxuzjC-ff2C3LUH3oQ= 2018-05-09   09:39:59.351 P        None False
phase: 2018-05-09 09:40:38.657  0 CN.NBC8..HHZ    k242mSn0ddxuzjC-ff2C3LUH3oQ= 2018-05-09   09:39:59.351 S        None False
phase: 2018-05-09 09:40:57.890  0 CN.NBC5..HHZ    k242mSn0ddxuzjC-ff2C3LUH3oQ= 2018-05-09   09:39:59.351 S        None False
event: 2018-05-09 11:29:10.516  0 0HckNMcvlrzl8mqdtgTkZ00tVmw=      56.0381    -120.5555       2000.0 1.71 None  20180509112910 None
phase: 2018-05-09 11:29:11.770  0 XL.MG01..HHZ    0HckNMcvlrzl8mqdtgTkZ00tVmw= 2018-05-09   11:29:10.516 P        None False
phase: 2018-05-09 11:29:13.530  0 XL.MG04..HHZ    0HckNMcvlrzl8mqdtgTkZ00tVmw= 2018-05-09   11:29:10.516 P        None False
phase: 2018-05-09 11:29:14.069  0 XL.MG03..HHZ    0HckNMcvlrzl8mqdtgTkZ00tVmw= 2018-05-09   11:29:10.516 P        None False
phase: 2018-05-09 11:29:15.040  0 XL.MG05..HHZ    0HckNMcvlrzl8mqdtgTkZ00tVmw= 2018-05-09   11:29:10.516 P        None False
phase: 2018-05-09 11:29:16.000  0 XL.MG04..HHZ    0HckNMcvlrzl8mqdtgTkZ00tVmw= 2018-05-09   11:29:10.516 S        None False
phase: 2018-05-09 11:29:16.340  0 XL.MG08..HHZ    0HckNMcvlrzl8mqdtgTkZ00tVmw= 2018-05-09   11:29:10.516 P        None False
phase: 2018-05-09 11:29:16.375  0 XL.MG03..HHZ    0HckNMcvlrzl8mqdtgTkZ00tVmw= 2018-05-09   11:29:10.516 S        None False
phase: 2018-05-09 11:29:17.440  0 XL.MG02..HHZ    0HckNMcvlrzl8mqdtgTkZ00tVmw= 2018-05-09   11:29:10.516 P        None False
phase: 2018-05-09 11:29:18.580  0 XL.MG05..HHZ    0HckNMcvlrzl8mqdtgTkZ00tVmw= 2018-05-09   11:29:10.516 S        None False
phase: 2018-05-09 11:29:20.538  0 XL.MG08..HHZ    0HckNMcvlrzl8mqdtgTkZ00tVmw= 2018-05-09   11:29:10.516 S        None False
phase: 2018-05-09 11:29:20.538  0 XL.MG07..HHZ    0HckNMcvlrzl8mqdtgTkZ00tVmw= 2018-05-09   11:29:10.516 S        None False
phase: 2018-05-09 11:29:22.070  0 XL.MG02..HHZ    0HckNMcvlrzl8mqdtgTkZ00tVmw= 2018-05-09   11:29:10.516 S        None False
event: 2018-05-09 11:41:09.902  0 obBrzfD-mZTEvqxdvBhOWUAwHYY=      56.0381    -120.5555       2000.0 1.86 None  20180509114109 None
phase: 2018-05-09 11:41:11.239  0 XL.MG01..HHZ    obBrzfD-mZTEvqxdvBhOWUAwHYY= 2018-05-09   11:41:09.902 P        None False
phase: 2018-05-09 11:41:12.870  0 XL.MG04..HHZ    obBrzfD-mZTEvqxdvBhOWUAwHYY= 2018-05-09   11:41:09.902 P        None False
